date,reference_start,target_range,field,value
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,1.27
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,1.28
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,2.46
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,9.81
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,25.76
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,31.90
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,17.93
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,4.71
2023-09-27,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 625bps - 650bps,0.76
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Rate: 25th percentile,498.75
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Rate: mean,524.91
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Rate: mode,553.72
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Rate: 75th percentile,579.96
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: cut,37.59
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: hike,45.63
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,0.77
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,1.14
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,1.45
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,1.62
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,1.67
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,1.72
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,1.93
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,2.54
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,4.07
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,7.42
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,12.71
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,17.58
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,18.36
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,14.14
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,8.06
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 625bps - 650bps,3.51
2023-09-27,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 650bps - 675bps,1.30
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,454.59
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mean,500.13
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mode,547.57
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,578.81
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: cut,48.49
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: hike,39.01
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 175bps - 200bps,0.47
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,0.72
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,1.09
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,1.53
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,1.98
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,2.32
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,2.51
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,2.57
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,2.63
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,2.96
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,3.89
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,5.74
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,8.44
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,11.28
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,13.07
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,12.85
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,10.65
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,7.44
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 625bps - 650bps,4.44
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 650bps - 675bps,2.32
2023-09-27,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 675bps - 700bps,1.11
2023-09-27,2024-12-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,399.98
2023-09-27,2024-12-18T00:00:00Z,525bps - 525bps,Rate: mean,470.63
2023-09-27,2024-12-18T00:00:00Z,525bps - 525bps,Rate: mode,529.38
2023-09-27,2024-12-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,567.00
2023-09-27,2025-03-19T00:00:00Z,525bps - 525bps,Rate: 25th percentile,352.07
2023-09-27,2025-03-19T00:00:00Z,525bps - 525bps,Rate: mean,443.92
2023-09-27,2025-03-19T00:00:00Z,525bps - 525bps,Rate: mode,509.08
2023-09-27,2025-03-19T00:00:00Z,525bps - 525bps,Rate: 75th percentile,554.78
2023-09-27,2025-06-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,322.81
2023-09-27,2025-06-18T00:00:00Z,525bps - 525bps,Rate: mean,424.69
2023-09-27,2025-06-18T00:00:00Z,525bps - 525bps,Rate: mode,464.47
2023-09-27,2025-06-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,542.33
2023-09-27,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,299.71
2023-09-27,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mean,413.04
2023-09-27,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mode,432.15
2023-09-27,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,535.83
2023-09-27,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,289.00
2023-09-27,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mean,407.89
2023-09-27,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mode,412.42
2023-09-27,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,527.00
2023-09-27,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,279.85
2023-09-27,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mean,405.15
2023-09-27,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mode,412.95
2023-09-27,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,520.60
2023-09-27,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,260.29
2023-09-27,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mean,403.93
2023-09-27,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mode,383.98
2023-09-27,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,521.53
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Rate: 25th percentile,535.26
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Rate: mean,545.31
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Rate: mode,544.48
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Rate: 75th percentile,559.11
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Prob: cut,10.43
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Prob: hike,42.93
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,0.89
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,7.84
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,48.16
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,37.83
2023-09-28,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,5.28
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Rate: 25th percentile,526.57
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Rate: mean,537.23
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Rate: mode,553.07
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Rate: 75th percentile,570.79
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: cut,23.78
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: hike,49.85
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,0.74
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,1.01
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,1.32
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,1.57
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,1.55
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,1.40
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,3.01
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,11.93
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,27.57
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,30.28
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,15.63
2023-09-28,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,3.97
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Rate: 25th percentile,492.59
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Rate: mean,518.53
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Rate: mode,547.62
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Rate: 75th percentile,574.60
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: cut,41.23
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: hike,41.52
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,0.88
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,1.26
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,1.59
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,1.77
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,1.82
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,1.83
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,1.99
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,2.63
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,4.50
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,8.45
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,13.98
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,18.10
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,17.59
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,12.70
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,6.88
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 625bps - 650bps,2.93
2023-09-28,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 650bps - 675bps,1.12
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,444.94
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mean,492.27
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mode,538.88
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,571.61
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: cut,52.69
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: hike,35.01
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 125bps - 150bps,0.28
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 150bps - 175bps,0.37
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 175bps - 200bps,0.55
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,0.83
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,1.20
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,1.61
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,2.00
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,2.28
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,2.44
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,2.54
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,2.76
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,3.33
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,4.59
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,6.70
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,9.38
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,11.80
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,12.86
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,11.97
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,9.46
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,6.39
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 625bps - 650bps,3.73
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 650bps - 675bps,1.95
2023-09-28,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 675bps - 700bps,0.97
2023-09-28,2024-12-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,389.50
2023-09-28,2024-12-18T00:00:00Z,525bps - 525bps,Rate: mean,460.80
2023-09-28,2024-12-18T00:00:00Z,525bps - 525bps,Rate: mode,517.69
2023-09-28,2024-12-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,556.87
2023-09-28,2025-03-19T00:00:00Z,525bps - 525bps,Rate: 25th percentile,342.45
2023-09-28,2025-03-19T00:00:00Z,525bps - 525bps,Rate: mean,433.54
2023-09-28,2025-03-19T00:00:00Z,525bps - 525bps,Rate: mode,496.32
2023-09-28,2025-03-19T00:00:00Z,525bps - 525bps,Rate: 75th percentile,543.96
2023-09-28,2025-06-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,313.59
2023-09-28,2025-06-18T00:00:00Z,525bps - 525bps,Rate: mean,415.73
2023-09-28,2025-06-18T00:00:00Z,525bps - 525bps,Rate: mode,455.63
2023-09-28,2025-06-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,533.21
2023-09-28,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,293.76
2023-09-28,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mean,405.59
2023-09-28,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mode,422.16
2023-09-28,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,526.91
2023-09-28,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,278.50
2023-09-28,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mean,401.46
2023-09-28,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mode,412.66
2023-09-28,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,520.82
2023-09-28,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,271.62
2023-09-28,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mean,399.84
2023-09-28,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mode,403.91
2023-09-28,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,518.96
2023-09-28,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,253.97
2023-09-28,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mean,399.38
2023-09-28,2026-06-17T00:00:00Z,525bps - 525bps,Rate: mode,388.92
2023-09-28,2026-06-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,519.40
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Rate: 25th percentile,534.53
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Rate: mean,544.77
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Rate: mode,542.73
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Rate: 75th percentile,558.39
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Prob: cut,10.81
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Prob: hike,40.72
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,0.86
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,8.26
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,50.27
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,35.12
2023-09-29,2023-12-20T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,5.49
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Rate: 25th percentile,525.16
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Rate: mean,536.81
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Rate: mode,552.37
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Rate: 75th percentile,570.20
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: cut,24.88
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: hike,48.74
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,0.75
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,0.92
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,1.07
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,1.33
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,1.63
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,1.86
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,3.64
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,12.49
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,27.63
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,29.67
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,15.11
2023-09-29,2024-03-20T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,3.90
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Rate: 25th percentile,491.59
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Rate: mean,517.52
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Rate: mode,545.19
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Rate: 75th percentile,572.98
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: cut,42.20
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: hike,40.32
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,0.61
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,0.90
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,1.20
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,1.44
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,1.62
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,1.76
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,1.90
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,2.09
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,2.69
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,4.61
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,8.78
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,14.45
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,18.31
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,17.27
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,12.09
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,6.41
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 625bps - 650bps,2.74
2023-09-29,2024-06-19T00:00:00Z,525bps - 550bps,Prob: 650bps - 675bps,1.12
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 25th percentile,443.69
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mean,490.35
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Rate: mode,536.26
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Rate: 75th percentile,569.35
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: cut,53.70
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: hike,33.93
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 125bps - 150bps,0.26
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 150bps - 175bps,0.34
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 175bps - 200bps,0.50
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 200bps - 225bps,0.77
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 225bps - 250bps,1.15
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 250bps - 275bps,1.59
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 275bps - 300bps,2.03
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 300bps - 325bps,2.35
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 325bps - 350bps,2.52
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 350bps - 375bps,2.59
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 375bps - 400bps,2.77
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 400bps - 425bps,3.37
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 425bps - 450bps,4.71
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 450bps - 475bps,6.93
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 475bps - 500bps,9.70
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 500bps - 525bps,12.07
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 525bps - 550bps,12.95
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 550bps - 575bps,11.84
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 575bps - 600bps,9.20
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 600bps - 625bps,6.11
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 625bps - 650bps,3.52
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 650bps - 675bps,1.82
2023-09-29,2024-09-18T00:00:00Z,525bps - 550bps,Prob: 675bps - 700bps,0.90
2023-09-29,2024-12-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,387.95
2023-09-29,2024-12-18T00:00:00Z,525bps - 525bps,Rate: mean,458.40
2023-09-29,2024-12-18T00:00:00Z,525bps - 525bps,Rate: mode,516.21
2023-09-29,2024-12-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,555.77
2023-09-29,2025-03-19T00:00:00Z,525bps - 525bps,Rate: 25th percentile,340.90
2023-09-29,2025-03-19T00:00:00Z,525bps - 525bps,Rate: mean,430.12
2023-09-29,2025-03-19T00:00:00Z,525bps - 525bps,Rate: mode,483.14
2023-09-29,2025-03-19T00:00:00Z,525bps - 525bps,Rate: 75th percentile,539.26
2023-09-29,2025-06-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,311.93
2023-09-29,2025-06-18T00:00:00Z,525bps - 525bps,Rate: mean,411.26
2023-09-29,2025-06-18T00:00:00Z,525bps - 525bps,Rate: mode,443.87
2023-09-29,2025-06-18T00:00:00Z,525bps - 525bps,Rate: 75th percentile,526.85
2023-09-29,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,292.18
2023-09-29,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mean,400.13
2023-09-29,2025-09-17T00:00:00Z,525bps - 525bps,Rate: mode,410.69
2023-09-29,2025-09-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,519.89
2023-09-29,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 25th percentile,273.70
2023-09-29,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mean,395.47
2023-09-29,2025-12-17T00:00:00Z,525bps - 525bps,Rate: mode,408.67
2023-09-29,2025-12-17T00:00:00Z,525bps - 525bps,Rate: 75th percentile,512.53
2023-09-29,2026-03-18T00:00:00Z,525bps - 525bps,Rate: 25th percentile,273.19
2023-09-29,2026-03-18T00:00:00Z,525bps - 525bps,Rate: mean,393.83
