date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2026-01-02,XES,2026-02-20,82.00,Call,3.80,6.20,0.3272,0.5979,0.0380,-0.0378,0.1181,0.0607
2026-01-02,XES,2026-02-20,82.00,Put,1.30,4.60,0.3189,-0.3946,0.0392,-0.0389,0.1171,-0.0446
2026-01-02,XES,2026-02-20,83.00,Call,3.30,5.80,0.3340,0.5584,0.0380,-0.0396,0.1206,0.0569
2026-01-02,XES,2026-02-20,83.00,Put,1.60,4.80,0.3014,-0.4339,0.0423,-0.0376,0.1201,-0.0488
2026-01-02,XES,2026-02-20,84.00,Call,2.70,5.00,0.3168,0.5185,0.0405,-0.0381,0.1219,0.0533
2026-01-02,XES,2026-02-20,84.00,Put,2.60,5.20,0.3179,-0.4754,0.0406,-0.0401,0.1219,-0.0533
2026-01-02,XES,2026-02-20,85.00,Call,2.15,4.20,0.2986,0.4742,0.0430,-0.0360,0.1219,0.0492
2026-01-02,XES,2026-02-20,85.00,Put,3.20,4.60,0.2733,-0.5257,0.0472,-0.0346,0.1213,-0.0582
2026-01-02,XES,2026-02-20,86.00,Call,1.60,3.90,0.2974,0.4317,0.0427,-0.0355,0.1204,0.0450
2026-01-02,XES,2026-02-20,86.00,Put,3.60,6.20,0.3076,-0.5589,0.0415,-0.0385,0.1206,-0.0618
2026-01-02,XES,2026-02-20,87.00,Call,1.05,4.60,0.3350,0.4073,0.0374,-0.0396,0.1189,0.0421
2026-01-02,XES,2026-02-20,87.00,Put,4.09,6.60,0.2928,-0.6058,0.0425,-0.0357,0.1165,-0.0662
2026-01-02,XES,2026-02-20,88.00,Call,0.95,2.95,0.2887,0.3458,0.0413,-0.0325,0.1131,0.0364
2026-01-02,XES,2026-02-20,88.00,Put,4.60,7.20,0.2825,-0.6524,0.0422,-0.0331,0.1125,-0.0705
2026-01-02,XES,2026-02-20,90.00,Call,1.00,3.60,0.3724,0.3277,0.0313,-0.0413,0.1108,0.0339
2026-01-02,XES,2026-02-20,90.00,Put,5.90,8.50,0.2675,-0.7413,0.0389,-0.0275,0.1016,-0.0775
2026-01-02,XES,2026-02-20,95.00,Call,0.00,2.40,0.4976,0.2772,0.0217,-0.0514,0.1028,0.0280
2026-01-02,XES,2026-02-20,95.00,Put,9.70,12.40,0.1794,-0.9626,0.0130,-0.0046,0.0243,-0.0666
2026-01-05,XES,2026-01-16,60.00,Call,27.00,29.80,1.7384,0.9082,0.0056,-0.1054,0.0228,0.0155
2026-01-05,XES,2026-01-16,60.00,Put,0.00,0.75,1.5669,-0.0641,0.0052,-0.1414,0.0191,-0.0019
2026-01-05,XES,2026-01-16,65.00,Call,21.89,24.40,1.3434,0.9064,0.0073,-0.0674,0.0232,0.0171
2026-01-05,XES,2026-01-16,65.00,Put,0.00,0.75,1.2966,-0.0764,0.0072,-0.1352,0.0219,-0.0022
2026-01-05,XES,2026-01-16,70.00,Call,16.89,19.30,1.0686,0.8906,0.0105,-0.0558,0.0264,0.0182
2026-01-05,XES,2026-01-16,70.00,Put,0.00,0.75,1.2128,-0.1226,0.0109,-0.1804,0.0309,-0.0036
