Index,name,value,term
2023-08-09,ZQZ24.CBT.Open,95.904998779296875,2024 Dec
2023-08-09,ZQZ24.CBT.High,95.93499755859375,2024 Dec
2023-08-09,ZQZ24.CBT.Low,95.875,2024 Dec
2023-08-09,ZQZ24.CBT.Close,95.875,2024 Dec
2023-08-09,ZQZ24.CBT.Volume,43,2024 Dec
2023-08-09,ZQZ24.CBT.Adjusted,95.875,2024 Dec
2023-08-10,ZQZ24.CBT.Open,95.970001220703125,2024 Dec
2023-08-10,ZQZ24.CBT.High,95.970001220703125,2024 Dec
2023-08-10,ZQZ24.CBT.Low,95.8499984741211,2024 Dec
2023-08-10,ZQZ24.CBT.Close,95.8499984741211,2024 Dec
2023-08-10,ZQZ24.CBT.Volume,33,2024 Dec
2023-08-10,ZQZ24.CBT.Adjusted,95.8499984741211,2024 Dec
2023-08-11,ZQZ24.CBT.Open,95.75,2024 Dec
2023-08-11,ZQZ24.CBT.High,95.75499725341797,2024 Dec
2023-08-11,ZQZ24.CBT.Low,95.7300033569336,2024 Dec
2023-08-11,ZQZ24.CBT.Close,95.74500274658203,2024 Dec
2023-08-11,ZQZ24.CBT.Volume,73,2024 Dec
2023-08-11,ZQZ24.CBT.Adjusted,95.74500274658203,2024 Dec
2023-08-14,ZQZ24.CBT.Open,95.73999786376953,2024 Dec
2023-08-14,ZQZ24.CBT.High,95.73999786376953,2024 Dec
2023-08-14,ZQZ24.CBT.Low,95.6449966430664,2024 Dec
2023-08-14,ZQZ24.CBT.Close,95.6500015258789,2024 Dec
2023-08-14,ZQZ24.CBT.Volume,41,2024 Dec
2023-08-14,ZQZ24.CBT.Adjusted,95.6500015258789,2024 Dec
2023-08-15,ZQZ24.CBT.Open,95.6500015258789,2024 Dec
2023-08-15,ZQZ24.CBT.High,95.6500015258789,2024 Dec
2023-08-15,ZQZ24.CBT.Low,95.6500015258789,2024 Dec
2023-08-15,ZQZ24.CBT.Close,95.6500015258789,2024 Dec
2023-08-15,ZQZ24.CBT.Volume,18,2024 Dec
2023-08-15,ZQZ24.CBT.Adjusted,95.6500015258789,2024 Dec
2023-08-16,ZQZ24.CBT.Open,95.660003662109375,2024 Dec
2023-08-16,ZQZ24.CBT.High,95.660003662109375,2024 Dec
2023-08-16,ZQZ24.CBT.Low,95.62000274658203,2024 Dec
2023-08-16,ZQZ24.CBT.Close,95.62000274658203,2024 Dec
2023-08-16,ZQZ24.CBT.Volume,3,2024 Dec
2023-08-16,ZQZ24.CBT.Adjusted,95.62000274658203,2024 Dec
2023-08-17,ZQZ24.CBT.Open,95.57499694824219,2024 Dec
2023-08-17,ZQZ24.CBT.High,95.625,2024 Dec
2023-08-17,ZQZ24.CBT.Low,95.57499694824219,2024 Dec
2023-08-17,ZQZ24.CBT.Close,95.625,2024 Dec
2023-08-17,ZQZ24.CBT.Volume,51,2024 Dec
2023-08-17,ZQZ24.CBT.Adjusted,95.625,2024 Dec
2023-08-18,ZQZ24.CBT.Open,95.6500015258789,2024 Dec
2023-08-18,ZQZ24.CBT.High,95.6500015258789,2024 Dec
2023-08-18,ZQZ24.CBT.Low,95.6500015258789,2024 Dec
2023-08-18,ZQZ24.CBT.Close,95.6500015258789,2024 Dec
2023-08-18,ZQZ24.CBT.Volume,0,2024 Dec
2023-08-18,ZQZ24.CBT.Adjusted,95.6500015258789,2024 Dec
2023-08-21,ZQZ24.CBT.Open,95.589996337890625,2024 Dec
2023-08-21,ZQZ24.CBT.High,95.589996337890625,2024 Dec
2023-08-21,ZQZ24.CBT.Low,95.589996337890625,2024 Dec
2023-08-21,ZQZ24.CBT.Close,95.589996337890625,2024 Dec
2023-08-21,ZQZ24.CBT.Volume,0,2024 Dec
2023-08-21,ZQZ24.CBT.Adjusted,95.589996337890625,2024 Dec
2023-08-22,ZQZ24.CBT.Open,95.529998779296875,2024 Dec
2023-08-22,ZQZ24.CBT.High,95.529998779296875,2024 Dec
2023-08-22,ZQZ24.CBT.Low,95.529998779296875,2024 Dec
2023-08-22,ZQZ24.CBT.Close,95.529998779296875,2024 Dec
2023-08-22,ZQZ24.CBT.Volume,0,2024 Dec
2023-08-22,ZQZ24.CBT.Adjusted,95.529998779296875,2024 Dec
2023-08-23,ZQZ24.CBT.Open,95.5199966430664,2024 Dec
2023-08-23,ZQZ24.CBT.High,95.62999725341797,2024 Dec
2023-08-23,ZQZ24.CBT.Low,95.5199966430664,2024 Dec
2023-08-23,ZQZ24.CBT.Close,95.62999725341797,2024 Dec
2023-08-23,ZQZ24.CBT.Volume,3,2024 Dec
2023-08-23,ZQZ24.CBT.Adjusted,95.62999725341797,2024 Dec
2023-08-24,ZQZ24.CBT.Open,95.55000305175781,2024 Dec
2023-08-24,ZQZ24.CBT.High,95.55000305175781,2024 Dec
2023-08-24,ZQZ24.CBT.Low,95.55000305175781,2024 Dec
2023-08-24,ZQZ24.CBT.Close,95.55000305175781,2024 Dec
2023-08-24,ZQZ24.CBT.Volume,55,2024 Dec
2023-08-24,ZQZ24.CBT.Adjusted,95.55000305175781,2024 Dec
2023-08-25,ZQZ24.CBT.Open,95.48500061035156,2024 Dec
2023-08-25,ZQZ24.CBT.High,95.5,2024 Dec
2023-08-25,ZQZ24.CBT.Low,95.48500061035156,2024 Dec
2023-08-25,ZQZ24.CBT.Close,95.48999786376953,2024 Dec
2023-08-25,ZQZ24.CBT.Volume,4,2024 Dec
2023-08-25,ZQZ24.CBT.Adjusted,95.48999786376953,2024 Dec
2023-08-28,ZQZ24.CBT.Open,95.44000244140625,2024 Dec
2023-08-28,ZQZ24.CBT.High,95.48500061035156,2024 Dec
2023-08-28,ZQZ24.CBT.Low,95.44000244140625,2024 Dec
2023-08-28,ZQZ24.CBT.Close,95.48500061035156,2024 Dec
2023-08-28,ZQZ24.CBT.Volume,1,2024 Dec
2023-08-28,ZQZ24.CBT.Adjusted,95.48500061035156,2024 Dec
2023-08-29,ZQZ24.CBT.Open,95.61000061035156,2024 Dec
2023-08-29,ZQZ24.CBT.High,95.62999725341797,2024 Dec
2023-08-29,ZQZ24.CBT.Low,95.61000061035156,2024 Dec
2023-08-29,ZQZ24.CBT.Close,95.62999725341797,2024 Dec
2023-08-29,ZQZ24.CBT.Volume,12,2024 Dec
2023-08-29,ZQZ24.CBT.Adjusted,95.62999725341797,2024 Dec
2023-08-30,ZQZ24.CBT.Open,95.660003662109375,2024 Dec
2023-08-30,ZQZ24.CBT.High,95.660003662109375,2024 Dec
2023-08-30,ZQZ24.CBT.Low,95.660003662109375,2024 Dec
2023-08-30,ZQZ24.CBT.Close,95.660003662109375,2024 Dec
2023-08-30,ZQZ24.CBT.Volume,6,2024 Dec
2023-08-30,ZQZ24.CBT.Adjusted,95.660003662109375,2024 Dec
2023-08-31,ZQZ24.CBT.Open,95.69000244140625,2024 Dec
2023-08-31,ZQZ24.CBT.High,95.69000244140625,2024 Dec
2023-08-31,ZQZ24.CBT.Low,95.69000244140625,2024 Dec
2023-08-31,ZQZ24.CBT.Close,95.69000244140625,2024 Dec
2023-08-31,ZQZ24.CBT.Volume,0,2024 Dec
2023-08-31,ZQZ24.CBT.Adjusted,95.69000244140625,2024 Dec
2023-09-01,ZQZ24.CBT.Open,95.779998779296875,2024 Dec
2023-09-01,ZQZ24.CBT.High,95.779998779296875,2024 Dec
2023-09-01,ZQZ24.CBT.Low,95.68000030517578,2024 Dec
2023-09-01,ZQZ24.CBT.Close,95.68000030517578,2024 Dec
2023-09-01,ZQZ24.CBT.Volume,4,2024 Dec
2023-09-01,ZQZ24.CBT.Adjusted,95.68000030517578,2024 Dec
2023-09-05,ZQZ24.CBT.Open,95.58499908447266,2024 Dec
2023-09-05,ZQZ24.CBT.High,95.58499908447266,2024 Dec
2023-09-05,ZQZ24.CBT.Low,95.529998779296875,2024 Dec
2023-09-05,ZQZ24.CBT.Close,95.529998779296875,2024 Dec
2023-09-05,ZQZ24.CBT.Volume,219,2024 Dec
2023-09-05,ZQZ24.CBT.Adjusted,95.529998779296875,2024 Dec
2023-09-06,ZQZ24.CBT.Open,95.44499969482422,2024 Dec
2023-09-06,ZQZ24.CBT.High,95.464996337890625,2024 Dec
2023-09-06,ZQZ24.CBT.Low,95.44499969482422,2024 Dec
2023-09-06,ZQZ24.CBT.Close,95.45500183105469,2024 Dec
2023-09-06,ZQZ24.CBT.Volume,2,2024 Dec
2023-09-06,ZQZ24.CBT.Adjusted,95.45500183105469,2024 Dec
2023-09-07,ZQZ24.CBT.Open,95.54000091552734,2024 Dec
2023-09-07,ZQZ24.CBT.High,95.54000091552734,2024 Dec
2023-09-07,ZQZ24.CBT.Low,95.54000091552734,2024 Dec
2023-09-07,ZQZ24.CBT.Close,95.54000091552734,2024 Dec
2023-09-07,ZQZ24.CBT.Volume,12,2024 Dec
2023-09-07,ZQZ24.CBT.Adjusted,95.54000091552734,2024 Dec
2023-09-08,ZQZ24.CBT.Open,95.54000091552734,2024 Dec
2023-09-08,ZQZ24.CBT.High,95.54000091552734,2024 Dec
2023-09-08,ZQZ24.CBT.Low,95.48999786376953,2024 Dec
2023-09-08,ZQZ24.CBT.Close,95.48999786376953,2024 Dec
2023-09-08,ZQZ24.CBT.Volume,38,2024 Dec
2023-09-08,ZQZ24.CBT.Adjusted,95.48999786376953,2024 Dec
2023-09-11,ZQZ24.CBT.Open,95.48500061035156,2024 Dec
2023-09-11,ZQZ24.CBT.High,95.48500061035156,2024 Dec
2023-09-11,ZQZ24.CBT.Low,95.48500061035156,2024 Dec
2023-09-11,ZQZ24.CBT.Close,95.48500061035156,2024 Dec
2023-09-11,ZQZ24.CBT.Volume,7,2024 Dec
2023-09-11,ZQZ24.CBT.Adjusted,95.48500061035156,2024 Dec
2023-09-12,ZQZ24.CBT.Open,95.45999908447266,2024 Dec
2023-09-12,ZQZ24.CBT.High,95.45999908447266,2024 Dec
2023-09-12,ZQZ24.CBT.Low,95.44000244140625,2024 Dec
2023-09-12,ZQZ24.CBT.Close,95.45500183105469,2024 Dec
2023-09-12,ZQZ24.CBT.Volume,87,2024 Dec
2023-09-12,ZQZ24.CBT.Adjusted,95.45500183105469,2024 Dec
2023-09-13,ZQZ24.CBT.Open,95.36499786376953,2024 Dec
2023-09-13,ZQZ24.CBT.High,95.5,2024 Dec
2023-09-13,ZQZ24.CBT.Low,95.36499786376953,2024 Dec
2023-09-13,ZQZ24.CBT.Close,95.470001220703125,2024 Dec
2023-09-13,ZQZ24.CBT.Volume,46,2024 Dec
2023-09-13,ZQZ24.CBT.Adjusted,95.470001220703125,2024 Dec
2023-09-14,ZQZ24.CBT.Open,95.45999908447266,2024 Dec
2023-09-14,ZQZ24.CBT.High,95.5,2024 Dec
2023-09-14,ZQZ24.CBT.Low,95.41999816894531,2024 Dec
2023-09-14,ZQZ24.CBT.Close,95.43000030517578,2024 Dec
2023-09-14,ZQZ24.CBT.Volume,141,2024 Dec
2023-09-14,ZQZ24.CBT.Adjusted,95.43000030517578,2024 Dec
2023-09-15,ZQZ24.CBT.Open,95.375,2024 Dec
2023-09-15,ZQZ24.CBT.High,95.38999938964844,2024 Dec
2023-09-15,ZQZ24.CBT.Low,95.37000274658203,2024 Dec
2023-09-15,ZQZ24.CBT.Close,95.38999938964844,2024 Dec
2023-09-15,ZQZ24.CBT.Volume,60,2024 Dec
2023-09-15,ZQZ24.CBT.Adjusted,95.38999938964844,2024 Dec
2023-09-18,ZQZ24.CBT.Open,95.32499694824219,2024 Dec
2023-09-18,ZQZ24.CBT.High,95.36000061035156,2024 Dec
2023-09-18,ZQZ24.CBT.Low,95.32499694824219,2024 Dec
2023-09-18,ZQZ24.CBT.Close,95.345001220703125,2024 Dec
2023-09-18,ZQZ24.CBT.Volume,112,2024 Dec
2023-09-18,ZQZ24.CBT.Adjusted,95.345001220703125,2024 Dec
2023-09-19,ZQZ24.CBT.Open,95.33499908447266,2024 Dec
2023-09-19,ZQZ24.CBT.High,95.33499908447266,2024 Dec
2023-09-19,ZQZ24.CBT.Low,95.26499938964844,2024 Dec
2023-09-19,ZQZ24.CBT.Close,95.26499938964844,2024 Dec
2023-09-19,ZQZ24.CBT.Volume,9,2024 Dec
2023-09-19,ZQZ24.CBT.Adjusted,95.26499938964844,2024 Dec
2023-09-20,ZQZ24.CBT.Open,95.25,2024 Dec
2023-09-20,ZQZ24.CBT.High,95.25,2024 Dec
2023-09-20,ZQZ24.CBT.Low,95.17500305175781,2024 Dec
2023-09-20,ZQZ24.CBT.Close,95.23500061035156,2024 Dec
2023-09-20,ZQZ24.CBT.Volume,126,2024 Dec
2023-09-20,ZQZ24.CBT.Adjusted,95.23500061035156,2024 Dec
2023-09-21,ZQZ24.CBT.Open,95.16500091552734,2024 Dec
2023-09-21,ZQZ24.CBT.High,95.23500061035156,2024 Dec
2023-09-21,ZQZ24.CBT.Low,95.16500091552734,2024 Dec
2023-09-21,ZQZ24.CBT.Close,95.214996337890625,2024 Dec
2023-09-21,ZQZ24.CBT.Volume,77,2024 Dec
2023-09-21,ZQZ24.CBT.Adjusted,95.214996337890625,2024 Dec
2023-09-22,ZQZ24.CBT.Open,95.26000213623047,2024 Dec
2023-09-22,ZQZ24.CBT.High,95.2699966430664,2024 Dec
2023-09-22,ZQZ24.CBT.Low,95.2249984741211,2024 Dec
2023-09-22,ZQZ24.CBT.Close,95.2249984741211,2024 Dec
2023-09-22,ZQZ24.CBT.Volume,13,2024 Dec
2023-09-22,ZQZ24.CBT.Adjusted,95.2249984741211,2024 Dec
2023-09-25,ZQZ24.CBT.Open,95.25,2024 Dec
2023-09-25,ZQZ24.CBT.High,95.26000213623047,2024 Dec
2023-09-25,ZQZ24.CBT.Low,95.2249984741211,2024 Dec
2023-09-25,ZQZ24.CBT.Close,95.2300033569336,2024 Dec
2023-09-25,ZQZ24.CBT.Volume,318,2024 Dec
2023-09-25,ZQZ24.CBT.Adjusted,95.2300033569336,2024 Dec
2023-09-26,ZQZ24.CBT.Open,95.25499725341797,2024 Dec
2023-09-26,ZQZ24.CBT.High,95.25499725341797,2024 Dec
2023-09-26,ZQZ24.CBT.Low,95.220001220703125,2024 Dec
2023-09-26,ZQZ24.CBT.Close,95.23999786376953,2024 Dec
2023-09-26,ZQZ24.CBT.Volume,51,2024 Dec
2023-09-26,ZQZ24.CBT.Adjusted,95.23999786376953,2024 Dec
2023-09-27,ZQZ24.CBT.Open,95.220001220703125,2024 Dec
2023-09-27,ZQZ24.CBT.High,95.220001220703125,2024 Dec
2023-09-27,ZQZ24.CBT.Low,95.16500091552734,2024 Dec
2023-09-27,ZQZ24.CBT.Close,95.18499755859375,2024 Dec
2023-09-27,ZQZ24.CBT.Volume,74,2024 Dec
2023-09-27,ZQZ24.CBT.Adjusted,95.18499755859375,2024 Dec
2023-09-28,ZQZ24.CBT.Open,95.19999694824219,2024 Dec
2023-09-28,ZQZ24.CBT.High,95.279998779296875,2024 Dec
2023-09-28,ZQZ24.CBT.Low,95.19999694824219,2024 Dec
2023-09-28,ZQZ24.CBT.Close,95.26000213623047,2024 Dec
2023-09-28,ZQZ24.CBT.Volume,23,2024 Dec
2023-09-28,ZQZ24.CBT.Adjusted,95.26000213623047,2024 Dec
2023-09-29,ZQZ24.CBT.Open,95.2750015258789,2024 Dec
2023-09-29,ZQZ24.CBT.High,95.30000305175781,2024 Dec
2023-09-29,ZQZ24.CBT.Low,95.2750015258789,2024 Dec
2023-09-29,ZQZ24.CBT.Close,95.279998779296875,2024 Dec
2023-09-29,ZQZ24.CBT.Volume,36,2024 Dec
2023-09-29,ZQZ24.CBT.Adjusted,95.279998779296875,2024 Dec
2023-10-02,ZQZ24.CBT.Open,95.220001220703125,2024 Dec
2023-10-02,ZQZ24.CBT.High,95.220001220703125,2024 Dec
2023-10-02,ZQZ24.CBT.Low,95.20999908447266,2024 Dec
2023-10-02,ZQZ24.CBT.Close,95.20999908447266,2024 Dec
2023-10-02,ZQZ24.CBT.Volume,2,2024 Dec
2023-10-02,ZQZ24.CBT.Adjusted,95.20999908447266,2024 Dec
2023-10-03,ZQZ24.CBT.Open,95.20500183105469,2024 Dec
2023-10-03,ZQZ24.CBT.High,95.20500183105469,2024 Dec
2023-10-03,ZQZ24.CBT.Low,95.19000244140625,2024 Dec
2023-10-03,ZQZ24.CBT.Close,95.19000244140625,2024 Dec
2023-10-03,ZQZ24.CBT.Volume,1,2024 Dec
2023-10-03,ZQZ24.CBT.Adjusted,95.19000244140625,2024 Dec
2023-10-04,ZQZ24.CBT.Open,95.30999755859375,2024 Dec
2023-10-04,ZQZ24.CBT.High,95.30999755859375,2024 Dec
2023-10-04,ZQZ24.CBT.Low,95.30999755859375,2024 Dec
2023-10-04,ZQZ24.CBT.Close,95.30999755859375,2024 Dec
2023-10-04,ZQZ24.CBT.Volume,5,2024 Dec
2023-10-04,ZQZ24.CBT.Adjusted,95.30999755859375,2024 Dec
2023-10-05,ZQZ24.CBT.Open,95.30500030517578,2024 Dec
2023-10-05,ZQZ24.CBT.High,95.345001220703125,2024 Dec
2023-10-05,ZQZ24.CBT.Low,95.30500030517578,2024 Dec
2023-10-05,ZQZ24.CBT.Close,95.345001220703125,2024 Dec
2023-10-05,ZQZ24.CBT.Volume,25,2024 Dec
2023-10-05,ZQZ24.CBT.Adjusted,95.345001220703125,2024 Dec
2023-10-06,ZQZ24.CBT.Open,95.23999786376953,2024 Dec
2023-10-06,ZQZ24.CBT.High,95.279998779296875,2024 Dec
2023-10-06,ZQZ24.CBT.Low,95.220001220703125,2024 Dec
2023-10-06,ZQZ24.CBT.Close,95.279998779296875,2024 Dec
2023-10-06,ZQZ24.CBT.Volume,182,2024 Dec
2023-10-06,ZQZ24.CBT.Adjusted,95.279998779296875,2024 Dec
2023-10-09,ZQZ24.CBT.Open,95.43499755859375,2024 Dec
2023-10-09,ZQZ24.CBT.High,95.45500183105469,2024 Dec
2023-10-09,ZQZ24.CBT.Low,95.43499755859375,2024 Dec
2023-10-09,ZQZ24.CBT.Close,95.44999694824219,2024 Dec
2023-10-09,ZQZ24.CBT.Volume,84,2024 Dec
2023-10-09,ZQZ24.CBT.Adjusted,95.44999694824219,2024 Dec
2023-10-10,ZQZ24.CBT.Open,95.4000015258789,2024 Dec
2023-10-10,ZQZ24.CBT.High,95.464996337890625,2024 Dec
2023-10-10,ZQZ24.CBT.Low,95.4000015258789,2024 Dec
2023-10-10,ZQZ24.CBT.Close,95.410003662109375,2024 Dec
2023-10-10,ZQZ24.CBT.Volume,330,2024 Dec
2023-10-10,ZQZ24.CBT.Adjusted,95.410003662109375,2024 Dec
2023-10-11,ZQZ24.CBT.Open,95.36499786376953,2024 Dec
2023-10-11,ZQZ24.CBT.High,95.38500213623047,2024 Dec
2023-10-11,ZQZ24.CBT.Low,95.3550033569336,2024 Dec
2023-10-11,ZQZ24.CBT.Close,95.36499786376953,2024 Dec
2023-10-11,ZQZ24.CBT.Volume,12,2024 Dec
2023-10-11,ZQZ24.CBT.Adjusted,95.36499786376953,2024 Dec
2023-10-12,ZQZ24.CBT.Open,95.36499786376953,2024 Dec
2023-10-12,ZQZ24.CBT.High,95.36499786376953,2024 Dec
2023-10-12,ZQZ24.CBT.Low,95.279998779296875,2024 Dec
2023-10-12,ZQZ24.CBT.Close,95.30000305175781,2024 Dec
2023-10-12,ZQZ24.CBT.Volume,56,2024 Dec
2023-10-12,ZQZ24.CBT.Adjusted,95.30000305175781,2024 Dec
2023-10-13,ZQZ24.CBT.Open,95.30500030517578,2024 Dec
2023-10-13,ZQZ24.CBT.High,95.30500030517578,2024 Dec
2023-10-13,ZQZ24.CBT.Low,95.30500030517578,2024 Dec
2023-10-13,ZQZ24.CBT.Close,95.30500030517578,2024 Dec
2023-10-13,ZQZ24.CBT.Volume,0,2024 Dec
2023-10-13,ZQZ24.CBT.Adjusted,95.30500030517578,2024 Dec
2023-10-16,ZQZ24.CBT.Open,95.30000305175781,2024 Dec
2023-10-16,ZQZ24.CBT.High,95.30000305175781,2024 Dec
2023-10-16,ZQZ24.CBT.Low,95.2750015258789,2024 Dec
2023-10-16,ZQZ24.CBT.Close,95.2750015258789,2024 Dec
2023-10-16,ZQZ24.CBT.Volume,5,2024 Dec
2023-10-16,ZQZ24.CBT.Adjusted,95.2750015258789,2024 Dec
2023-10-17,ZQZ24.CBT.Open,95.25499725341797,2024 Dec
2023-10-17,ZQZ24.CBT.High,95.26499938964844,2024 Dec
2023-10-17,ZQZ24.CBT.Low,95.12999725341797,2024 Dec
2023-10-17,ZQZ24.CBT.Close,95.154998779296875,2024 Dec
2023-10-17,ZQZ24.CBT.Volume,48,2024 Dec
2023-10-17,ZQZ24.CBT.Adjusted,95.154998779296875,2024 Dec
2023-10-18,ZQZ24.CBT.Open,95.18000030517578,2024 Dec
2023-10-18,ZQZ24.CBT.High,95.18000030517578,2024 Dec
2023-10-18,ZQZ24.CBT.Low,95.11000061035156,2024 Dec
2023-10-18,ZQZ24.CBT.Close,95.13999938964844,2024 Dec
2023-10-18,ZQZ24.CBT.Volume,120,2024 Dec
2023-10-18,ZQZ24.CBT.Adjusted,95.13999938964844,2024 Dec
2023-10-19,ZQZ24.CBT.Open,95.1449966430664,2024 Dec
2023-10-19,ZQZ24.CBT.High,95.20500183105469,2024 Dec
2023-10-19,ZQZ24.CBT.Low,95.13500213623047,2024 Dec
2023-10-19,ZQZ24.CBT.Close,95.19499969482422,2024 Dec
2023-10-19,ZQZ24.CBT.Volume,223,2024 Dec
2023-10-19,ZQZ24.CBT.Adjusted,95.19499969482422,2024 Dec
2023-10-20,ZQZ24.CBT.Open,95.25,2024 Dec
2023-10-20,ZQZ24.CBT.High,95.30999755859375,2024 Dec
2023-10-20,ZQZ24.CBT.Low,95.25,2024 Dec
2023-10-20,ZQZ24.CBT.Close,95.29499816894531,2024 Dec
2023-10-20,ZQZ24.CBT.Volume,72,2024 Dec
2023-10-20,ZQZ24.CBT.Adjusted,95.29499816894531,2024 Dec
2023-10-23,ZQZ24.CBT.Open,95.29000091552734,2024 Dec
2023-10-23,ZQZ24.CBT.High,95.3550033569336,2024 Dec
2023-10-23,ZQZ24.CBT.Low,95.29000091552734,2024 Dec
2023-10-23,ZQZ24.CBT.Close,95.33000183105469,2024 Dec
2023-10-23,ZQZ24.CBT.Volume,56,2024 Dec
2023-10-23,ZQZ24.CBT.Adjusted,95.33000183105469,2024 Dec
2023-10-24,ZQZ24.CBT.Open,95.339996337890625,2024 Dec
2023-10-24,ZQZ24.CBT.High,95.339996337890625,2024 Dec
2023-10-24,ZQZ24.CBT.Low,95.29000091552734,2024 Dec
2023-10-24,ZQZ24.CBT.Close,95.29000091552734,2024 Dec
2023-10-24,ZQZ24.CBT.Volume,4,2024 Dec
2023-10-24,ZQZ24.CBT.Adjusted,95.29000091552734,2024 Dec
2023-10-25,ZQZ24.CBT.Open,95.30000305175781,2024 Dec
2023-10-25,ZQZ24.CBT.High,95.30000305175781,2024 Dec
2023-10-25,ZQZ24.CBT.Low,95.23999786376953,2024 Dec
2023-10-25,ZQZ24.CBT.Close,95.23999786376953,2024 Dec
2023-10-25,ZQZ24.CBT.Volume,21,2024 Dec
2023-10-25,ZQZ24.CBT.Adjusted,95.23999786376953,2024 Dec
2023-10-26,ZQZ24.CBT.Open,95.23999786376953,2024 Dec
2023-10-26,ZQZ24.CBT.High,95.31999969482422,2024 Dec
2023-10-26,ZQZ24.CBT.Low,95.220001220703125,2024 Dec
2023-10-26,ZQZ24.CBT.Close,95.31999969482422,2024 Dec
2023-10-26,ZQZ24.CBT.Volume,146,2024 Dec
2023-10-26,ZQZ24.CBT.Adjusted,95.31999969482422,2024 Dec
2023-10-27,ZQZ24.CBT.Open,95.33499908447266,2024 Dec
2023-10-27,ZQZ24.CBT.High,95.3550033569336,2024 Dec
2023-10-27,ZQZ24.CBT.Low,95.33499908447266,2024 Dec
2023-10-27,ZQZ24.CBT.Close,95.345001220703125,2024 Dec
2023-10-27,ZQZ24.CBT.Volume,12,2024 Dec
2023-10-27,ZQZ24.CBT.Adjusted,95.345001220703125,2024 Dec
2023-10-30,ZQZ24.CBT.Open,95.32499694824219,2024 Dec
2023-10-30,ZQZ24.CBT.High,95.32499694824219,2024 Dec
2023-10-30,ZQZ24.CBT.Low,95.30000305175781,2024 Dec
2023-10-30,ZQZ24.CBT.Close,95.31999969482422,2024 Dec
2023-10-30,ZQZ24.CBT.Volume,90,2024 Dec
2023-10-30,ZQZ24.CBT.Adjusted,95.31999969482422,2024 Dec
2023-10-31,ZQZ24.CBT.Open,95.339996337890625,2024 Dec
2023-10-31,ZQZ24.CBT.High,95.339996337890625,2024 Dec
2023-10-31,ZQZ24.CBT.Low,95.25499725341797,2024 Dec
2023-10-31,ZQZ24.CBT.Close,95.26000213623047,2024 Dec
2023-10-31,ZQZ24.CBT.Volume,234,2024 Dec
2023-10-31,ZQZ24.CBT.Adjusted,95.26000213623047,2024 Dec
2023-11-01,ZQZ24.CBT.Open,95.26499938964844,2024 Dec
2023-11-01,ZQZ24.CBT.High,95.43000030517578,2024 Dec
2023-11-01,ZQZ24.CBT.Low,95.26499938964844,2024 Dec
2023-11-01,ZQZ24.CBT.Close,95.3949966430664,2024 Dec
2023-11-01,ZQZ24.CBT.Volume,298,2024 Dec
2023-11-01,ZQZ24.CBT.Adjusted,95.3949966430664,2024 Dec
2023-11-02,ZQZ24.CBT.Open,95.3949966430664,2024 Dec
2023-11-02,ZQZ24.CBT.High,95.464996337890625,2024 Dec
2023-11-02,ZQZ24.CBT.Low,95.375,2024 Dec
2023-11-02,ZQZ24.CBT.Close,95.404998779296875,2024 Dec
2023-11-02,ZQZ24.CBT.Volume,133,2024 Dec
2023-11-02,ZQZ24.CBT.Adjusted,95.404998779296875,2024 Dec
2023-11-03,ZQZ24.CBT.Open,95.37000274658203,2024 Dec
2023-11-03,ZQZ24.CBT.High,95.61499786376953,2024 Dec
2023-11-03,ZQZ24.CBT.Low,95.37000274658203,2024 Dec
2023-11-03,ZQZ24.CBT.Close,95.58000183105469,2024 Dec
2023-11-03,ZQZ24.CBT.Volume,254,2024 Dec
2023-11-03,ZQZ24.CBT.Adjusted,95.58000183105469,2024 Dec
2023-11-06,ZQZ24.CBT.Open,95.5250015258789,2024 Dec
2023-11-06,ZQZ24.CBT.High,95.535003662109375,2024 Dec
2023-11-06,ZQZ24.CBT.Low,95.44499969482422,2024 Dec
2023-11-06,ZQZ24.CBT.Close,95.44999694824219,2024 Dec
2023-11-06,ZQZ24.CBT.Volume,338,2024 Dec
2023-11-06,ZQZ24.CBT.Adjusted,95.44999694824219,2024 Dec
2023-11-07,ZQZ24.CBT.Open,95.464996337890625,2024 Dec
2023-11-07,ZQZ24.CBT.High,95.51000213623047,2024 Dec
2023-11-07,ZQZ24.CBT.Low,95.43000030517578,2024 Dec
2023-11-07,ZQZ24.CBT.Close,95.48500061035156,2024 Dec
2023-11-07,ZQZ24.CBT.Volume,194,2024 Dec
2023-11-07,ZQZ24.CBT.Adjusted,95.48500061035156,2024 Dec
2023-11-08,ZQZ24.CBT.Open,95.45500183105469,2024 Dec
2023-11-08,ZQZ24.CBT.High,95.4800033569336,2024 Dec
2023-11-08,ZQZ24.CBT.Low,95.44499969482422,2024 Dec
2023-11-08,ZQZ24.CBT.Close,95.44999694824219,2024 Dec
2023-11-08,ZQZ24.CBT.Volume,208,2024 Dec
2023-11-08,ZQZ24.CBT.Adjusted,95.44999694824219,2024 Dec
2023-11-09,ZQZ24.CBT.Open,95.464996337890625,2024 Dec
2023-11-09,ZQZ24.CBT.High,95.464996337890625,2024 Dec
2023-11-09,ZQZ24.CBT.Low,95.33499908447266,2024 Dec
2023-11-09,ZQZ24.CBT.Close,95.36000061035156,2024 Dec
2023-11-09,ZQZ24.CBT.Volume,182,2024 Dec
2023-11-09,ZQZ24.CBT.Adjusted,95.36000061035156,2024 Dec
