date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2026-01-30,SPY,2026-03-31,747.00,Put,54.30,57.10,0.1102,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-31,760.00,Call,0.28,0.30,0.1128,0.0247,0.0018,-0.0165,0.1620,0.0275
2026-01-30,SPY,2026-03-31,760.00,Put,67.30,70.09,0.1128,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-31,780.00,Call,0.09,0.11,0.1205,0.0089,0.0007,-0.0073,0.0678,0.0100
2026-01-30,SPY,2026-03-31,780.00,Put,87.30,90.10,0.1205,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-31,795.00,Call,0.04,0.06,0.1272,0.0045,0.0003,-0.0041,0.0371,0.0050
2026-01-30,SPY,2026-03-31,795.00,Put,102.30,105.10,0.1272,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-31,815.00,Call,0.02,0.04,0.1405,0.0025,0.0002,-0.0027,0.0224,0.0028
2026-01-30,SPY,2026-03-31,815.00,Put,122.30,125.10,0.1405,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-31,830.00,Call,0.01,0.03,0.1547,0.0023,0.0001,-0.0028,0.0207,0.0026
2026-01-30,SPY,2026-03-31,830.00,Put,137.30,140.10,0.1547,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-31,865.00,Call,0.01,0.02,0.1798,0.0014,0.0000,-0.0020,0.0130,0.0015
